name,variations,price,rating_star,comment
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da khô, nhạy cảm']",[13900000000],5,"Tẩy trang hữu cơ được tặng khi mua 2 chai xịt khoáng. Trông packaging khá xinh xắn, dễ thương mà mình chưa dùng thử nên chưa biết chất lượng thế nào. "
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,['Da thường'],[13900000000],5,Đóng gói chống sốc rất kĩ nhưng không hiểu sao nước vẫn rớt ra ngoàiii. Chưa dùng nên không biết chất lượng sao ạ
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[13900000000],5,"Nhờ bạn nhận dùm nên chưa biết sd có tốt không
Giao hàng tương đối nhanh"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[13900000000],5,"Shop dễ thương, rep tn nhanh, đây cũng là lần thứ n+1 mua sp của shop rồi, ưng cái bụng"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[13900000000],5,Sản phẩm của Mall nên rất yên tâm ạ xịnnnnnnnnnnnnnnnnnnnnnn
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,['Da thường'],[13900000000],5,"Tẩy trang chai nhỏ, dùng không sót da, không mùi, 😃😃😃😃😃😃😃😃😃😃"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[13900000000],5,"Giao hàng nhanh lắm luôn, bình 500ml nhiều lắm phù hợp giá tiền nữa ạ. Có điều deal kèm tặng thì không được niêm phong nên có chút nghi ngờ. Còn bông tẩy trang thì được dập kĩ càng chất lượng á mn nên mua"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[13900000000],5,"Nhận đúng hàng đủ chuẩn, mua chính hãng nên rất yên tâm. Chai này mk dùng lần thứ 3 và đợt này mua còn dc tặng kèm 1 lọ tẩy trang cho mắt môi nữa nên rất ưng ạ. Da dầu mụn như mk dùng hợp .thanks"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da khô, nhạy cảm']",[13900000000],5,"Chất lượng sản phẩm tốt, mua được đúng loại hay dùng nên rất ưng ạ"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,['Da thường'],[13900000000],5,chất lượng sản phẩm tốt giao hàng nhanh và đủ đóng gói sản phẩm cẩn thận giao dễ thương
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,['Da thường'],[13900000000],5,"Giao hàng nhanh, store chính hãng nên yên tâm chất lượng lắm. Được tặng chai tẩy trang xinh xinh. Lần sau sẽ tiếp tục ủng hộ"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[17500000000],5,
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,['Da thường'],[17500000000],5,Chất lượng sản phẩm tuyệt vơi. Đóng gói chắc chắn. Thời gian giao hàng nhanh. Shop phục vụ tốt
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[13900000000],5,"được tặn kèm, chưa sd nên chưa đánh giá đc ,nhưng mà free là thích rồi, hàng có tem mác , chỉ ko thấy hsd thui"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da khô, nhạy cảm']",[13900000000],5,"Chat luog san pham tot ,, dong goi chac chan , hang chuan 👍🏻👍🏻👍🏻👍🏻👍🏻"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[12500000000],5,"Hàng đc tặng nên không đòi hỏi gì nhiều
Ắkwkkjjnhhjjwwjwjwjsjsjwj"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[12200000000],5,"Shop giao hàng nhanh đóng gói cẩn thận, mua mall chính hãng với giá giảm và có quà tặng. Rất yên tâm và sẽ ủng hộ tiếp những lần sau."
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da khô, nhạy cảm']",[17500000000],5,"~ Nhỏ xinh, nếu dùng hết mình sẽ fill lại bằng loại khác để đem đi du lịch. 
Tẩy trang tạm ổn với phấn mắt, nền. Với son lỳ và mascaras thì không tẩy đc sạch"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[17500000000],5,"Đã nhận đuoc hàng 
Giá rẻ , chưa sd nên k biết chất lượng ntn
Nhưng hàng đk mail thì tin tưởng. R ạ"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[17500000000],4,Chai tặng kèm này check mã icheck k thay thong tin. Chưa từng dùng. Hy vọng ko kích ứng
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da khô, nhạy cảm']",[17500000000],5,"Là hàng thôi
Mình chưa dùng nên k đánh giá chất lượng đc .........."
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da khô, nhạy cảm']",[17500000000],5,"Chào mừng bạn đến với khay nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Nhấn vào một đoạn để dán vào hộp văn bản.113086449515686"
[Deal 0đ] Nước tẩy trang hữu cơ - 100% Organic làm sạch sâu deep cleaning even for skin Natury Bio 100ml,"['Da hỗn hợp, dầu mụn']",[17500000000],5,"Nước tẩy trang hữu cơ dùng cảm giác mát da, sạch và không có màu & mùi thích lắm. Date dài 2023 cơ 👍🏻k"
