variations,price,rating_star,comment
[''],[2400000000],5,"Hãy cùng Bắc Giang vượt đại dịch Covid-19: Mua đặc sản Vải thiều Bắc Giang trực tuyến, được doanh nghiệp bưu chính chuyển đến tận nhà trong 6 đến 48 giờ sau khi thu hoạch, khắp mọi miền Tổ quốc. Chi tiết tại: http://mic.gov.vn/vaithieu (TB) Soan DK gui 1386 (0d) de nhan MIEN PHI 100% 3G/4G xem Clip"
[''],[2400000000],5,"Mẫu Jean ống ôm basic này chắc chắn sẽ là item không thể thiếu trong tủ đồ của các chàng trai mê sự tối giản 
Quần có giá 250K có size S M L XL 
Để lại (.) liền nàoo"
[''],[2400000000],5,"Mình mua lần thứ 3 rủi. Dùng thích thật sự í

(Có nhiều hơn 1001 kí tự đặc biệt rất đẹp được nhiều bạn tạo ra và đặt tên cho nhân vật cũng như chia sẽ đến Cộng đồng SoShareIT. Bạn có thể lựa chọn hoặc tham khảo các ý tưởng dưới đây.) cái này để nhận xu mn đừng qtam =)))"
[''],[2200000000],5,"Giao hàng nhanh
Mua lẻ tẻ nhưng luac nào shop cũng giao đủ hàng
Đóng gói chắc chắn
Vẫn sẽ ủng hộ tiếp"
[''],[2400000000],5,giao hàng nhanh hàng đóng gói xịn mình mua hộ cho mẹ nên không biết chất lượng như nào
[''],[2200000000],5,Vừa to còn vừa rẻ có hạt li ti nữa dùng rất okla hihihihihihihjhihihihjjjihihiihiiiiiiii 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😗😗😃😃😃😃😃😃😃😃😗😃😃😆😃😆😃😆😃😆😆😆😆😆😃😃😃
[''],[2200000000],5,"Hàng với mức giá này thì khá oke  và k đòi hỏi j cả nhé mn , nên mua lắm , dùng nó k bị cxacs bfggggg"
[''],[2200000000],5,Giao hàng nhanh. Tiền nào của náy nhưng dùng vẫn ok. Mua của shop lần đầu nhưng ưng ý phết
[''],[2200000000],5,"Shop giao đủ hàng k thiếu món nào. Đóng gói rất chắc chắn, mọi món đồ dù nhỏ nhưng shop vẫn bọc kĩ. Cảm thấy yên tâm khi đặt đồ ở shop. "
[''],[2400000000],5,"mk mới lần đầu mua của shop nhưng sữa rửa mặt này mk mua bên ngoài, dùng 1 lần rồi, nó có những hạt li ti dùng thích lắm. shop bán rẻ hơn ngoài mk mua nhiều"
[''],[2400000000],5,Jzjxjjxjxbbxjxnxnxnmzmxmxxxx bxhjxmxkxkxkkxmxjxnxnxmnx
[''],[2400000000],5,"Sản phẩm tốt, giao hàng nhanh, shop phục vụ tốt
Mong shop ra nhiều mẫu mã hơn để lựa nhiều hơn 😌"
[''],[2400000000],5,"Dùng bao thích
Nsbsbsiskwbsbshskdkenebsbdjsksnbsbshsjsbsbsbsjns
Hình ảnh không liên quan nha :))"
[''],[2400000000],5,Jdjdjdjdjfjcjfjdujdjjdjdjjđjdffffgffffftggfffffffffd
[''],[2400000000],5,"Thơm quá trời. Vừa rẻ vừa dễ dùng nhé
Trơn cực kì luôn........"
[''],[2400000000],5,"to hơn tưởng tượng, tận 180ml, có mùi thơm nhẹ, mng nên mua"
[''],[2200000000],3,"Giao thiếu hàng, nhắn tin cho shop mà shop k trả lời. Đặt sữa rửa mặt mà giao xà phòng"
[''],[2200000000],5,Sữa rửa mặt gạo giá rẻ ok Sao thằng nghe anh đóng hộp rất tệ shop nên để ý hơn
[''],[2200000000],5,"Chỉ được cái giao hàng nhanh và đầy đủ thôi chứ ko mê nổi cách đóng gói của shop, chất lượng sản phẩm ok"
[''],[2200000000],5,Xài hơi bị phê luôn có mấy cái hột hột rất đã luônnn mùi siêu thơm nha. Xin lỗi vì ảnh và vid kh liên quan
[''],[2200000000],5,"Loại này dùng siêu thích luôn ý 
Có hạt li ti massage mặt 
Đóng gói chắc chắn "
[''],[2200000000],5,"Giao hàng nhanh, đóng gói chắc chắn, mua nhiều lần rất ưng ý, mua lặt vặt nhưng đầy đủ k thiếu gì"
[''],[2200000000],5,Chất lượng sản phẩm tuyệt vời với 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
[''],[2200000000],5,"Sữa thơm dịu, nhẹ nhàng, ko kích ứng da 👍"
[''],[2200000000],5,"Mùi thơm nhưng cái nắp mở ra ko nắp chặt vào đc, dùng thì thấy cũng khá ok"
[''],[2200000000],5,"Cái này rửa xong hơi khô nha phù hợp với bạn nào da dầu 
Da khô thì rửa xong apply toner dưỡng da các kiểu là ok =))"
[''],[2200000000],5,"Shop giao hàng đầy đủ
Hàng đẹp 
Chất lượng khá ok
Lần sau mình sẽ ủng hộ tiếp cho shop 
Ok 👌 "
[''],[2200000000],5,😍😍😍 sữa rửa mặt thơm
[''],[2200000000],5,"Cái này trị mụn tốt,  dùng mọi loại da,  kiềm dầu blaaa ............"
[''],[2200000000],5,Hàng giao nhanh.... đủ số lượng.... shiper vui vẻ.. thân thiện...
[''],[2200000000],5,"Đóng gói hàng cẩn thận,đầy đủ,giao hàng đủ số lượng,giá hợp lý"
[''],[2200000000],5,Sp đẹp chắc chắnnnnnnnnnnnnnnnnn okeela👌👌👌👌👌👌👌👌👌👌👌👌
[''],[2200000000],5,"Hàng giao đủ, giao hàng nhanh, chất lượng sản phẩm thì phải sử dụng thử"
[''],[2200000000],5,"Ok , tốt"
[''],[2200000000],5,sp ok chất lượng tốt giá rẻ chỉ là mình lười chụp hình thôiiiiiiiii📸📸 
[''],[2200000000],5,Shop giao hàng nhanh ..... giao đủ số lượng sản phẩm mùnh đặt...
[''],[2200000000],5,"Sản phẩm tốt phù hợp với giá tiền, giao hàng nhanh đóng gói cẩn thận"
[''],[2200000000],5,"Bông tt em sẵn  đủ mã rồi ạ❤️
Sale 40k☺️🥰🥰
❌Bông tt emily 
❌Bông tt miniso 1000m
Top 2 bông tẩy trang siêu hot. Dùng xong ko muốn đổi loại khác. Dăm ba cái bông vớ vẩn hàng Tàu có khi dùng lại thêm bệnh đấy ạ."
[''],[2200000000],5,"Sữa thơm lắm luon. Đùng chua biet sao ,’dkdjffhfbdjdjdjjdjdjdjjdjdbfbbm"
[''],[2200000000],5,Hình ảnh không liên quan sửa rửa mặt rửa cực thích nha mà lại rẻ nữa
[''],[2200000000],5,Đóng gói ok hàng đầy đủ mỗi tội giao hàng hơi lâu🥲🥲 sẽ uho tiếp ah
[''],[2200000000],5,"Đóng gói ok
Khâu xuất hàng chậm ship nhanh
"
[''],[2200000000],5,Hàng này xài êm lắm. Rửa xong mặt mềm lắm mọi người nên mua. Quá rẽ luôn
[''],[2200000000],5,"Loại này mình dùng nhiều rồi , rất tốt , mùi nhẹ , hàng giao nhanh "
[''],[2200000000],5,"Giao hàng nhanh- chất lượng sản phẩm tốt 
Đóng gói sản phẩm chắc chắn ::)"
[''],[2200000000],5,Đã nhận đc hàng.giao đủ hàng đủ số lượng.từng mua của shop r nên yên tâm khi mua nhiều món đồ.mk bổ ra gần hết r ms nhớ là chụp để phản hồi.chất lượng thì chưa dùng nên k giám nói ltinh.👍👍👍👍👍
[''],[2200000000],5,SP dùng tốt và giá cả rất chi là hợp lí nhà mọi người ơi iiiii 🤤🤤🤤
[None],[2200000000],5,"Giao hàng siêu nhanh, chất lượng phù hợp giá thành, sẽ ủng họp shop"
[None],[2200000000],5,Shop gói hàng ok... mua nhiều món nhưng không thiếu sản phẩm nào... sẽ ủng hộ shop lần sau 😘
[None],[2200000000],5,Hình ảnh chỉ mang tính chất lấy xu sản phẩm giống mua tả phù hợp với giá tiền
[None],[2200000000],5,"Giao hàng nhanh, đóng gói sản phẩm đẹp và chắc chắn. Tks shop ạ"
[None],[2200000000],5,Shop giao hàng nhanh . Đủ số lượng và đúng loại . Giá rẻ hàng chuẩn nội địa .
[None],[2200000000],5,"Kdkdlffl
Kfkdkfkfkfkfkfkfkffkfkkedkfkfkfkflf
Kdkdkfkfkffkfkfkr
Kèkfkfkfkfkgkg"
[None],[2200000000],5,Giao hàng nhanh. Mùi thơm. Dùng ok sẽ ủng hộ shop tiếp nha. 👻👻👻
[None],[2200000000],5,"Hàng đầy đủ lắm, chưa trải nghiệm gì ngoài cái xay tỏi. Các bác bỏ ít một vào và khi xay thì xoay ngang mới xay được và sẽ nhanh hơn, nhỏ hơn Đóng hàng gọn gàng cẩn thận. 
"
[None],[2250000000],5,Nsbsbsbznznznnznznx106870406337106870406337106870406337106870406337106870406337kxkkxkxkxkxkxj
[None],[2200000000],5,Sp okiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
